what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1328310407880
started,bundle,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.oophm",1328310407900
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328310408080
opened,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328310408133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310408730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310416289
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328310417197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310418059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310418646
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328310449126
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328310451703
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1328310454398
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328310460885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310461864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310465390
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328310475603
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328310490411
activated,editor,org.eclipse.wb.css,1.2.0.r37x201109270317,"org.eclipse.wb.css.editors.guiEditor",1328310492755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310498153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310519886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310520438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310527515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310537442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310540385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310567096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310567941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310575130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310576925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310577590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310587793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310592013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310614605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328310623130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328310625962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310628749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310629268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310634240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310637932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310638353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310648137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310654942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328310662155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328310664998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310668971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310669920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310704735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310724066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310755223
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328310756160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310758514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328310758547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310762643
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328310765326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310778992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310969816
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328310969858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310974637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328310974666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310984515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328310992990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328310999461
started,bundle,org.eclipse.wb.runtime.lib,1.2.0.r37x201109270310,"org.eclipse.wb.runtime.lib",1328310999707
started,bundle,org.eclipse.wb.swing.FormLayout,1.0.0.r37x201106081552,"org.eclipse.wb.swing.FormLayout",1328310999922
started,bundle,com.google.gdt.eclipse.designer.GWTExt,2.4.2.r37x201110181249,"com.google.gdt.eclipse.designer.GWTExt",1328310999957
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1328311000307
