what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329436980032
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1329436997367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329436997428
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329436998751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329436999917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437002865
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329437003344
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1329437006057
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329437006484
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329437008141
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329437010546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437013209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437014326
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329437029162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437035163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437042876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437065929
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329437074525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437079164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437082169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437098479
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329437103589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437126613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329437131862
